wavelength_nm,wavelength_source,Aki,aki_unit,acc,lower_conf,lower_term,lower_J,upper_conf,upper_term,upper_J,lower_energy_eV,upper_energy_eV,energy_unit
16203.75428371,ritz_wl_vac_nm,79.67,1/s,AA,1s.8g,1G,4,1s.10f,3F*,4,24.3748233575671,24.4513390811842,eV
16203.76200442,ritz_wl_vac_nm,218.1,1/s,AA,1s.8g,1G,4,1s.10f,3F*,3,24.3748233575671,24.4513390447263,eV
16209.7996612,ritz_wl_vac_nm,1453.0,1/s,AA,1s.8f,3F*,3,1s.10d,1D,2,24.3748069170618,24.4512941044573,eV
16209.8872252,ritz_wl_vac_nm,4899.3,1/s,AAA,1s.8f,1F*,3,1s.10d,1D,2,24.3748073302369,24.4512941044573,eV
16214.0991331,ritz_wl_vac_nm,4387.5,1/s,AAA,1s.8f,3F*,3,1s.10d,3D,2,24.3748069170618,24.451273822448,eV
16214.1013375,ritz_wl_vac_nm,387.76,1/s,AAA,1s.8f,3F*,3,1s.10d,3D,3,24.3748069170618,24.451273812052,eV
16214.1123734,ritz_wl_vac_nm,6393.3,1/s,AAA,1s.8f,3F*,2,1s.10d,3D,1,24.3748071255995,24.451273968544,eV
16214.1172662,ritz_wl_vac_nm,5871.4,1/s,AAA,1s.8f,3F*,4,1s.10d,3D,3,24.3748069921824,24.451273812052,eV
16214.1433517,ritz_wl_vac_nm,710.31,1/s,AAA,1s.8f,3F*,2,1s.10d,3D,2,24.3748071255995,24.451273822448,eV
16214.1455562,ritz_wl_vac_nm,14.497,1/s,AAA,1s.8f,3F*,2,1s.10d,3D,3,24.3748071255995,24.451273812052,eV
16214.1867436,ritz_wl_vac_nm,1295.0,1/s,AA,1s.8f,1F*,3,1s.10d,3D,2,24.3748073302369,24.451273822448,eV
16214.188948,ritz_wl_vac_nm,119.6,1/s,AA,1s.8f,1F*,3,1s.10d,3D,3,24.3748073302369,24.451273812052,eV
16350.84241,ritz_wl_vac_nm,29119.0,1/s,AAA,1s.8p,1P*,1,1s.10d,1D,2,24.37546669735,24.4512941044573,eV
16355.21704,ritz_wl_vac_nm,2.159,1/s,AA,1s.8p,1P*,1,1s.10d,3D,2,24.37546669735,24.451273822448,eV
16576.179707,ritz_wl_vac_nm,16855.0,1/s,AAA,1s.8d,3D,1,1s.10p,3P*,0,24.374681185743,24.44947779185,eV
16576.300891,ritz_wl_vac_nm,12641.0,1/s,AAA,1s.8d,3D,2,1s.10p,3P*,1,24.374680900214,24.44947695951,eV
16576.311434,ritz_wl_vac_nm,14159.0,1/s,AAA,1s.8d,3D,3,1s.10p,3P*,2,24.374680880069,24.44947689179,eV
16576.315898,ritz_wl_vac_nm,2528.1,1/s,AAA,1s.8d,3D,2,1s.10p,3P*,2,24.374680900214,24.44947689179,eV
16576.36417,ritz_wl_vac_nm,4213.9,1/s,AAA,1s.8d,3D,1,1s.10p,3P*,1,24.374681185743,24.44947695951,eV
16576.379177,ritz_wl_vac_nm,168.55,1/s,AAA,1s.8d,3D,1,1s.10p,3P*,2,24.374681185743,24.44947689179,eV
17221.62493,ritz_wl_vac_nm,47328.0,1/s,AAA,1s.8p,1P*,1,1s.10s,1S,0,24.37546669735,24.4474600191,eV
17285.4442,ritz_wl_vac_nm,30758.0,1/s,AAA,1s.8p,3P*,2,1s.10s,3S,1,24.37116588077,24.44289339729,eV
17285.47632,ritz_wl_vac_nm,18455.0,1/s,AAA,1s.8p,3P*,1,1s.10s,3S,1,24.37116601407,24.44289339729,eV
17285.87096,ritz_wl_vac_nm,6151.5,1/s,AAA,1s.8p,3P*,0,1s.10s,3S,1,24.37116765163,24.44289339729,eV
17603.80442,ritz_wl_vac_nm,1.167,1/s,AA,1s.7p,3P*,2,1s.8d,1D,2,24.30428920147,24.374719544511,eV
17603.85446,ritz_wl_vac_nm,3.21,1/s,AA,1s.7p,3P*,1,1s.8d,1D,2,24.30428940164,24.374719544511,eV
17613.39728,ritz_wl_vac_nm,1595.2,1/s,AAA,1s.7p,3P*,2,1s.8d,3D,1,24.30428920147,24.374681185743,eV
17613.44737,ritz_wl_vac_nm,23928.0,1/s,AAA,1s.7p,3P*,1,1s.8d,3D,1,24.30428940164,24.374681185743,eV
17613.46873,ritz_wl_vac_nm,14356.0,1/s,AAA,1s.7p,3P*,2,1s.8d,3D,2,24.30428920147,24.374680900214,eV
17613.47377,ritz_wl_vac_nm,57427.0,1/s,AAA,1s.7p,3P*,2,1s.8d,3D,3,24.30428920147,24.374680880069,eV
17613.51881,ritz_wl_vac_nm,43067.0,1/s,AAA,1s.7p,3P*,1,1s.8d,3D,2,24.30428940164,24.374680900214,eV
17614.06239,ritz_wl_vac_nm,31904.0,1/s,AAA,1s.7p,3P*,0,1s.8d,3D,1,24.30429185947,24.374681185743,eV
18100.0207,ritz_wl_vac_nm,58221.0,1/s,AAA,1s.4s,1S,0,1s.4p,1P*,1,23.67357059,23.7420700688,eV
18505.40092,ritz_wl_vac_nm,2.317,1/s,AA,1s.3p,3P*,1,1s.3d,1D,2,23.0070758719,23.07407479777,eV
18620.90013,ritz_wl_vac_nm,358.79,1/s,AAA,1s.3p,3P*,2,1s.3d,3D,1,23.00707314571,23.07365649967,eV
18621.66257,ritz_wl_vac_nm,5381.9,1/s,AAA,1s.3p,3P*,1,1s.3d,3D,1,23.0070758719,23.07365649967,eV
18622.43277,ritz_wl_vac_nm,3228.4,1/s,AAA,1s.3p,3P*,2,1s.3d,3D,2,23.00707314571,23.07365101981,eV
18622.51983,ritz_wl_vac_nm,12917.0,1/s,AAA,1s.3p,3P*,2,1s.3d,3D,3,23.00707314571,23.07365070854,eV
18623.19534,ritz_wl_vac_nm,9685.1,1/s,AAA,1s.3p,3P*,1,1s.3d,3D,2,23.0070758719,23.07365101981,eV
18631.05401,ritz_wl_vac_nm,7175.9,1/s,AAA,1s.3p,3P*,0,1s.3d,3D,1,23.0071094335,23.07365649967,eV
18806.63632,ritz_wl_vac_nm,2.02,1/s,AA,1s.7d,3D,2,1s.8p,1P*,1,24.309540927161,24.37546669735,eV
18822.75479,ritz_wl_vac_nm,25468.0,1/s,AAA,1s.7d,1D,2,1s.8p,1P*,1,24.309597381304,24.37546669735,eV
18996.625502,ritz_wl_vac_nm,2871.0,1/s,AA,1s.7d,3D,3,1s.8f,1F*,3,24.3095408973,24.3748073302369,eV
18996.634193,ritz_wl_vac_nm,22160.0,1/s,AA,1s.7d,3D,2,1s.8f,1F*,3,24.309540927161,24.3748073302369,eV
18996.685064,ritz_wl_vac_nm,486.96,1/s,AAA,1s.7d,3D,3,1s.8f,3F*,2,24.3095408973,24.3748071255995,eV
18996.693756,ritz_wl_vac_nm,17042.0,1/s,AAA,1s.7d,3D,2,1s.8f,3F*,2,24.309540927161,24.3748071255995,eV
18996.723897,ritz_wl_vac_nm,109570.0,1/s,AAA,1s.7d,3D,3,1s.8f,3F*,4,24.3095408973,24.3748069921824,eV
18996.745762,ritz_wl_vac_nm,9303.6,1/s,AAA,1s.7d,3D,3,1s.8f,3F*,3,24.3095408973,24.3748069170618,eV
18996.754454,ritz_wl_vac_nm,75234.0,1/s,AAA,1s.7d,3D,2,1s.8f,3F*,3,24.309540927161,24.3748069170618,eV
18996.817878,ritz_wl_vac_nm,92036.0,1/s,AAA,1s.7d,3D,1,1s.8f,3F*,2,24.309541353601,24.3748071255995,eV
19013.08013,ritz_wl_vac_nm,84683.0,1/s,AAA,1s.7d,1D,2,1s.8f,1F*,3,24.309597381304,24.3748073302369,eV
19013.139796,ritz_wl_vac_nm,1.441,1/s,AA,1s.7d,1D,2,1s.8f,3F*,2,24.309597381304,24.3748071255995,eV
19013.200599,ritz_wl_vac_nm,25080.0,1/s,AA,1s.7d,1D,2,1s.8f,3F*,3,24.309597381304,24.3748069170618,eV
19046.3426251,ritz_wl_vac_nm,7582.0,1/s,AA,1s.7f,3F*,3,1s.8g,1G,4,24.3097272911601,24.3748233575671,eV
19046.3576962,ritz_wl_vac_nm,9278.3,1/s,AAA,1s.7f,3F*,3,1s.8g,3G,3,24.3097272911601,24.3748233060576,eV
19046.376925,ritz_wl_vac_nm,4609.0,1/s,AA,1s.7f,3F*,4,1s.8g,1G,4,24.3097274083893,24.3748233575671,eV
19046.3919961,ritz_wl_vac_nm,195.95,1/s,AAA,1s.7f,3F*,4,1s.8g,3G,3,24.3097274083893,24.3748233060576,eV
19046.4044853,ritz_wl_vac_nm,138830.0,1/s,AAA,1s.7f,3F*,3,1s.8g,3G,4,24.3097272911601,24.3748231461435,eV
19046.4143002,ritz_wl_vac_nm,153630.0,1/s,AAA,1s.7f,3F*,4,1s.8g,3G,5,24.3097274083893,24.374823229828,eV
19046.4387855,ritz_wl_vac_nm,4992.7,1/s,AAA,1s.7f,3F*,4,1s.8g,3G,4,24.3097274083893,24.3748231461435,eV
19046.450274,ritz_wl_vac_nm,141090.0,1/s,AAA,1s.7f,3F*,2,1s.8g,3G,3,24.309727607568,24.3748233060576,eV
19046.5199089,ritz_wl_vac_nm,141440.0,1/s,AAA,1s.7f,1F*,3,1s.8g,1G,4,24.3097278970701,24.3748233575671,eV
19046.5349802,ritz_wl_vac_nm,3067.0,1/s,AA,1s.7f,1F*,3,1s.8g,3G,3,24.3097278970701,24.3748233060576,eV
19046.5817703,ritz_wl_vac_nm,9807.0,1/s,AA,1s.7f,1F*,3,1s.8g,3G,4,24.3097278970701,24.3748231461435,eV
19052.21092523,ritz_wl_vac_nm,6.625,1/s,AA,1s.7g,3G,4,1s.8h,1H*,5,24.3097511655788,24.3748271816484,eV
19052.22175531,ritz_wl_vac_nm,5318.4,1/s,AAA,1s.7g,3G,4,1s.8h,3H*,4,24.3097511655788,24.37482714465648,eV
19052.24751597,ritz_wl_vac_nm,4058.0,1/s,AA,1s.7g,3G,5,1s.8h,1H*,5,24.3097512905603,24.3748271816484,eV
19052.25225841,ritz_wl_vac_nm,204940.0,1/s,AAA,1s.7g,3G,4,1s.8h,3H*,5,24.3097511655788,24.37482704046834,eV
19052.25834609,ritz_wl_vac_nm,103.36,1/s,AAA,1s.7g,3G,5,1s.8h,3H*,4,24.3097512905603,24.37482714465648,eV
19052.27285914,ritz_wl_vac_nm,209300.0,1/s,AAA,1s.7g,3G,5,1s.8h,3H*,6,24.3097512905603,24.37482709508499,eV
19052.2888493,ritz_wl_vac_nm,4313.7,1/s,AAA,1s.7g,3G,5,1s.8h,3H*,5,24.3097512905603,24.37482704046834,eV
19052.2916616,ritz_wl_vac_nm,198960.0,1/s,AAA,1s.7g,3G,3,1s.8h,3H*,4,24.3097514043543,24.37482714465648,eV
19052.30332084,ritz_wl_vac_nm,205230.0,1/s,AAA,1s.7g,1G,4,1s.8h,1H*,5,24.3097514811699,24.3748271816484,eV
19052.31415102,ritz_wl_vac_nm,4914.0,1/s,AA,1s.7g,1G,4,1s.8h,3H*,4,24.3097514811699,24.37482714465648,eV
19052.34465441,ritz_wl_vac_nm,44.4,1/s,AA,1s.7g,1G,4,1s.8h,3H*,5,24.3097514811699,24.37482704046834,eV
19053.5218794,ritz_wl_vac_nm,6.057,1/s,AA,1s.7h,3H*,5,1s.8i,1I,6,24.30975684089325,24.37482837948752,eV
19053.52999962,ritz_wl_vac_nm,4749.2,1/s,AAA,1s.7h,3H*,5,1s.8i,3I,5,24.30975684089325,24.37482835175535,eV
19053.5457512,ritz_wl_vac_nm,3799.0,1/s,AA,1s.7h,3H*,6,1s.8i,1I,6,24.30975692242005,24.37482837948752,eV
19053.55143731,ritz_wl_vac_nm,276740.0,1/s,AAA,1s.7h,3H*,5,1s.8i,3I,6,24.30975684089325,24.37482827854156,eV
19053.55387144,ritz_wl_vac_nm,64.455,1/s,AAA,1s.7h,3H*,6,1s.8i,3I,5,24.30975692242005,24.37482835175535,eV
19053.56409227,ritz_wl_vac_nm,280770.0,1/s,AAA,1s.7h,3H*,6,1s.8i,3I,7,24.30975692242005,24.37482831684934,eV
19053.57530918,ritz_wl_vac_nm,4000.1,1/s,AAA,1s.7h,3H*,6,1s.8i,3I,6,24.30975692242005,24.37482827854156,eV
19053.57553859,ritz_wl_vac_nm,271490.0,1/s,AAA,1s.7h,3H*,4,1s.8i,3I,5,24.30975699641729,24.37482835175535,eV
19053.58358654,ritz_wl_vac_nm,276960.0,1/s,AAA,1s.7h,1H*,5,1s.8i,1I,6,24.30975705163464,24.37482837948752,eV
19053.59170682,ritz_wl_vac_nm,4468.0,1/s,AA,1s.7h,1H*,5,1s.8i,3I,5,24.30975705163464,24.37482835175535,eV
19053.61314465,ritz_wl_vac_nm,24.47,1/s,AA,1s.7h,1H*,5,1s.8i,3I,6,24.30975705163464,24.37482827854156,eV
19054.41999933,ritz_wl_vac_nm,14.358,1/s,AAA,1s.7i,3I,6,1s.8h,3H*,6,24.30975862360302,24.37482709508499,eV
19054.42665366,ritz_wl_vac_nm,16.04,1/s,AA,1s.7i,3I,5,1s.8h,1H*,5,24.30975873289013,24.3748271816484,eV
19054.43599309,ritz_wl_vac_nm,1173.9,1/s,AAA,1s.7i,3I,6,1s.8h,3H*,5,24.30975862360302,24.37482704046834,eV
19054.43674439,ritz_wl_vac_nm,1162.8,1/s,AAA,1s.7i,3I,7,1s.8h,3H*,6,24.30975868078527,24.37482709508499,eV
19054.43748626,ritz_wl_vac_nm,1191.0,1/s,AAA,1s.7i,3I,5,1s.8h,3H*,4,24.30975873289013,24.37482714465648,eV
19054.43877593,ritz_wl_vac_nm,1174.8,1/s,AAA,1s.7i,1I,6,1s.8h,1H*,5,24.3097587742861,24.3748271816484,eV
19054.45200263,ritz_wl_vac_nm,0.19576,1/s,AAA,1s.7i,3I,5,1s.8h,3H*,6,24.30975873289013,24.37482709508499,eV
19054.46412493,ritz_wl_vac_nm,13.64,1/s,AA,1s.7i,1I,6,1s.8h,3H*,6,24.3097587742861,24.37482709508499,eV
19054.46799645,ritz_wl_vac_nm,17.046,1/s,AAA,1s.7i,3I,5,1s.8h,3H*,5,24.30975873289013,24.37482704046834,eV
19055.02986457,ritz_wl_vac_nm,65.111,1/s,AAA,1s.7h,3H*,5,1s.8g,3G,5,24.30975684089325,24.374823229828,eV
19055.03800155,ritz_wl_vac_nm,74.14,1/s,AA,1s.7h,3H*,4,1s.8g,1G,4,24.30975699641729,24.3748233575671,eV
19055.0530864,ritz_wl_vac_nm,3861.2,1/s,AAA,1s.7h,3H*,4,1s.8g,3G,3,24.30975699641729,24.3748233060576,eV
19055.05374015,ritz_wl_vac_nm,3733.6,1/s,AAA,1s.7h,3H*,6,1s.8g,3G,5,24.30975692242005,24.374823229828,eV
19055.05417227,ritz_wl_vac_nm,3786.2,1/s,AAA,1s.7h,1H*,5,1s.8g,1G,4,24.30975705163464,24.3748233575671,eV
19055.05437205,ritz_wl_vac_nm,3780.8,1/s,AAA,1s.7h,3H*,5,1s.8g,3G,4,24.30975684089325,24.3748231461435,eV
19055.07541071,ritz_wl_vac_nm,1.2764,1/s,AAA,1s.7h,3H*,4,1s.8g,3G,5,24.30975699641729,24.374823229828,eV
19055.09158149,ritz_wl_vac_nm,61.26,1/s,AA,1s.7h,1H*,5,1s.8g,3G,5,24.30975705163464,24.374823229828,eV
19055.0999183,ritz_wl_vac_nm,80.31,1/s,AAA,1s.7h,3H*,4,1s.8g,3G,4,24.30975699641729,24.3748231461435,eV
19058.0245677,ritz_wl_vac_nm,605.3,1/s,AA,1s.7g,3G,4,1s.8f,1F*,3,24.3097511655788,24.3748073302369,eV
19058.0945165,ritz_wl_vac_nm,125.3,1/s,AA,1s.7g,3G,3,1s.8f,1F*,3,24.3097514043543,24.3748073302369,eV
19058.1170197,ritz_wl_vac_nm,7771.0,1/s,AAA,1s.7g,1G,4,1s.8f,1F*,3,24.3097514811699,24.3748073302369,eV
19058.1236003,ritz_wl_vac_nm,214.81,1/s,AAA,1s.7g,3G,4,1s.8f,3F*,4,24.3097511655788,24.3748069921824,eV
19058.145607,ritz_wl_vac_nm,7620.2,1/s,AAA,1s.7g,3G,4,1s.8f,3F*,3,24.3097511655788,24.3748069170618,eV
19058.1544651,ritz_wl_vac_nm,8501.9,1/s,AAA,1s.7g,3G,3,1s.8f,3F*,2,24.3097514043543,24.3748071255995,eV
19058.1602138,ritz_wl_vac_nm,8082.0,1/s,AAA,1s.7g,3G,5,1s.8f,3F*,4,24.3097512905603,24.3748069921824,eV
19058.1935499,ritz_wl_vac_nm,6.5601,1/s,AAA,1s.7g,3G,3,1s.8f,3F*,4,24.3097514043543,24.3748069921824,eV
19058.2155567,ritz_wl_vac_nm,406.08,1/s,AAA,1s.7g,3G,3,1s.8f,3F*,3,24.3097514043543,24.3748069170618,eV
19058.2160533,ritz_wl_vac_nm,198.5,1/s,AA,1s.7g,1G,4,1s.8f,3F*,4,24.3097514811699,24.3748069921824,eV
19058.2380601,ritz_wl_vac_nm,475.5,1/s,AA,1s.7g,1G,4,1s.8f,3F*,3,24.3097514811699,24.3748069170618,eV
19076.7656206,ritz_wl_vac_nm,3904.0,1/s,AA,1s.7f,3F*,3,1s.8d,1D,2,24.3097272911601,24.374719544511,eV
19076.9434712,ritz_wl_vac_nm,12290.0,1/s,AAA,1s.7f,1F*,3,1s.8d,1D,2,24.3097278970701,24.374719544511,eV
19088.115386,ritz_wl_vac_nm,11012.0,1/s,AAA,1s.7f,3F*,3,1s.8d,3D,2,24.3097272911601,24.374680900214,eV
19088.121306,ritz_wl_vac_nm,972.61,1/s,AAA,1s.7f,3F*,3,1s.8d,3D,3,24.3097272911601,24.374680880069,eV
19088.12446,ritz_wl_vac_nm,16305.0,1/s,AAA,1s.7f,3F*,2,1s.8d,3D,1,24.309727607568,24.374681185743,eV
19088.155756,ritz_wl_vac_nm,14974.0,1/s,AAA,1s.7f,3F*,4,1s.8d,3D,3,24.3097274083893,24.374680880069,eV
19088.20837,ritz_wl_vac_nm,1811.6,1/s,AAA,1s.7f,3F*,2,1s.8d,3D,2,24.309727607568,24.374680900214,eV
19088.21429,ritz_wl_vac_nm,36.974,1/s,AAA,1s.7f,3F*,2,1s.8d,3D,3,24.309727607568,24.374680880069,eV
19088.293448,ritz_wl_vac_nm,3482.0,1/s,AA,1s.7f,1F*,3,1s.8d,3D,2,24.3097278970701,24.374680900214,eV
19088.299368,ritz_wl_vac_nm,321.5,1/s,AA,1s.7f,1F*,3,1s.8d,3D,3,24.3097278970701,24.374680880069,eV
19369.09124,ritz_wl_vac_nm,79119.0,1/s,AAA,1s.7p,1P*,1,1s.8d,1D,2,24.31070817873,24.374719544511,eV
19380.79162,ritz_wl_vac_nm,6.189,1/s,AA,1s.7p,1P*,1,1s.8d,3D,2,24.31070817873,24.374680900214,eV
19753.8906,ritz_wl_vac_nm,0.00020286,1/s,AAA,1s.4s,1S,0,1s.4d,1D,2,23.67357059,23.73633503536,eV
20118.71594,ritz_wl_vac_nm,45430.0,1/s,AAA,1s.7d,3D,1,1s.8p,3P*,0,24.309541353601,24.37116765163,eV
20119.11133,ritz_wl_vac_nm,34070.0,1/s,AAA,1s.7d,3D,2,1s.8p,3P*,1,24.309540927161,24.37116601407,eV
20119.1451,ritz_wl_vac_nm,38161.0,1/s,AAA,1s.7d,3D,3,1s.8p,3P*,2,24.3095408973,24.37116588077,eV
20119.15485,ritz_wl_vac_nm,6814.0,1/s,AAA,1s.7d,3D,2,1s.8p,3P*,2,24.309540927161,24.37116588077,eV
20119.25056,ritz_wl_vac_nm,11358.0,1/s,AAA,1s.7d,3D,1,1s.8p,3P*,1,24.309541353601,24.37116601407,eV
20119.29407,ritz_wl_vac_nm,454.3,1/s,AAA,1s.7d,3D,1,1s.8p,3P*,2,24.309541353601,24.37116588077,eV
20137.55915,ritz_wl_vac_nm,2.762,1/s,AA,1s.7d,1D,2,1s.8p,3P*,1,24.309597381304,24.37116601407,eV
21097.95453,ritz_wl_vac_nm,2000.2,1/s,AAA,1s.8s,3S,1,1s.9p,3P*,0,24.358104144,24.41687012452,eV
21098.36575,ritz_wl_vac_nm,2000.2,1/s,AAA,1s.8s,3S,1,1s.9p,3P*,1,24.358104144,24.41686897915,eV
21098.39922,ritz_wl_vac_nm,2000.2,1/s,AAA,1s.8s,3S,1,1s.9p,3P*,2,24.358104144,24.41686888593,eV
21955.02552,ritz_wl_vac_nm,137390.0,1/s,AAA,1s.7p,1P*,1,1s.8s,1S,0,24.31070817873,24.3671800778,eV
22037.2941,ritz_wl_vac_nm,70086.0,1/s,AAA,1s.5s,3S,1,1s.5p,3P*,0,23.9719714182,24.0282324989,eV
22039.9872,ritz_wl_vac_nm,70086.0,1/s,AAA,1s.5s,3S,1,1s.5p,3P*,1,23.9719714182,24.0282256244,eV
22040.2068,ritz_wl_vac_nm,70086.0,1/s,AAA,1s.5s,3S,1,1s.5p,3P*,2,23.9719714182,24.028225064,eV
23038.99113,ritz_wl_vac_nm,96087.0,1/s,AAA,1s.7p,3P*,2,1s.8s,3S,1,24.30428920147,24.358104144,eV
23039.07682,ritz_wl_vac_nm,57652.0,1/s,AAA,1s.7p,3P*,1,1s.8s,3S,1,24.30428940164,24.358104144,eV
23040.12911,ritz_wl_vac_nm,19217.0,1/s,AAA,1s.7p,3P*,0,1s.8s,3S,1,24.30429185947,24.358104144,eV
23522.29069,ritz_wl_vac_nm,7258.9,1/s,AAA,1s.8s,1S,0,1s.9p,1P*,1,24.3671800778,24.419889314325,eV
25724.40877,ritz_wl_vac_nm,1.507,1/s,AA,1s.8p,3P*,1,1s.9d,1D,2,24.37116601407,24.41936311728,eV
25738.93679,ritz_wl_vac_nm,772.84,1/s,AAA,1s.8p,3P*,2,1s.9d,3D,1,24.37116588077,24.41933577972,eV
25739.00802,ritz_wl_vac_nm,11593.0,1/s,AAA,1s.8p,3P*,1,1s.9d,3D,1,24.37116601407,24.41933577972,eV
25739.04391,ritz_wl_vac_nm,6955.0,1/s,AAA,1s.8p,3P*,2,1s.9d,3D,2,24.37116588077,24.419335579246,eV
25739.05151,ritz_wl_vac_nm,27822.0,1/s,AAA,1s.8p,3P*,2,1s.9d,3D,3,24.37116588077,24.419335565023,eV
25739.11514,ritz_wl_vac_nm,20865.0,1/s,AAA,1s.8p,3P*,1,1s.9d,3D,2,24.37116601407,24.419335579246,eV
25739.88306,ritz_wl_vac_nm,15457.0,1/s,AAA,1s.8p,3P*,0,1s.9d,3D,1,24.37116765163,24.41933577972,eV
27425.02715,ritz_wl_vac_nm,1.151,1/s,AA,1s.8d,3D,2,1s.9p,1P*,1,24.374680900214,24.419889314325,eV
27448.49021,ritz_wl_vac_nm,15165.0,1/s,AAA,1s.8d,1D,2,1s.9p,1P*,1,24.374719544511,24.419889314325,eV
27709.64408,ritz_wl_vac_nm,1325.0,1/s,AA,1s.8d,3D,3,1s.9f,1F*,3,24.374680880069,24.4194249403235,eV
27709.656555,ritz_wl_vac_nm,10230.0,1/s,AA,1s.8d,3D,2,1s.9f,1F*,3,24.374680900214,24.4194249403235,eV
27709.736401,ritz_wl_vac_nm,233.17,1/s,AAA,1s.8d,3D,3,1s.9f,3F*,2,24.374680880069,24.4194247912483,eV
27709.748877,ritz_wl_vac_nm,8160.3,1/s,AAA,1s.8d,3D,2,1s.9f,3F*,2,24.374680900214,24.4194247912483,eV
27709.794426,ritz_wl_vac_nm,52464.0,1/s,AAA,1s.8d,3D,3,1s.9f,3F*,4,24.374680880069,24.419424697554,eV
27709.826101,ritz_wl_vac_nm,4504.3,1/s,AAA,1s.8d,3D,3,1s.9f,3F*,3,24.374680880069,24.4194246464065,eV
27709.838577,ritz_wl_vac_nm,36407.0,1/s,AAA,1s.8d,3D,2,1s.9f,3F*,3,24.374680900214,24.4194246464065,eV
27709.925705,ritz_wl_vac_nm,44069.0,1/s,AAA,1s.8d,3D,1,1s.9f,3F*,2,24.374681185743,24.4194247912483,eV
27733.6093732,ritz_wl_vac_nm,40994.0,1/s,AAA,1s.8d,1D,2,1s.9f,1F*,3,24.374719544511,24.4194249403235,eV
27733.7917099,ritz_wl_vac_nm,11580.0,1/s,AA,1s.8d,1D,2,1s.9f,3F*,3,24.374719544511,24.4194246464065,eV
27780.8413266,ritz_wl_vac_nm,3981.0,1/s,AA,1s.8f,3F*,3,1s.9g,1G,4,24.3748069170618,24.41943630642235,eV
27780.8638616,ritz_wl_vac_nm,4384.7,1/s,AAA,1s.8f,3F*,3,1s.9g,3G,3,24.3748069170618,24.4194362702203,eV
27780.8880877,ritz_wl_vac_nm,2141.0,1/s,AA,1s.8f,3F*,4,1s.9g,1G,4,24.3748069921824,24.41943630642235,eV
27780.9106228,ritz_wl_vac_nm,91.071,1/s,AAA,1s.8f,3F*,4,1s.9g,3G,3,24.3748069921824,24.4194362702203,eV
27780.9337591,ritz_wl_vac_nm,64008.0,1/s,AAA,1s.8f,3F*,3,1s.9g,3G,4,24.3748069170618,24.4194361579319,eV
27780.9439486,ritz_wl_vac_nm,71399.0,1/s,AAA,1s.8f,3F*,4,1s.9g,3G,5,24.3748069921824,24.41943621668346,eV
27780.9805205,ritz_wl_vac_nm,2321.1,1/s,AAA,1s.8f,3F*,4,1s.9g,3G,4,24.3748069921824,24.4194361579319,eV
27780.9936727,ritz_wl_vac_nm,65571.0,1/s,AAA,1s.8f,3F*,2,1s.9g,3G,3,24.3748071255995,24.4194362702203,eV
27781.0985217,ritz_wl_vac_nm,65277.0,1/s,AAA,1s.8f,1F*,3,1s.9g,1G,4,24.3748073302369,24.41943630642235,eV
27781.1210571,ritz_wl_vac_nm,1353.0,1/s,AA,1s.8f,1F*,3,1s.9g,3G,3,24.3748073302369,24.4194362702203,eV
27781.1909558,ritz_wl_vac_nm,5071.0,1/s,AA,1s.8f,1F*,3,1s.9g,3G,4,24.3748073302369,24.4194361579319,eV
27789.24662565,ritz_wl_vac_nm,2.77,1/s,AA,1s.8g,3G,4,1s.9h,1H*,5,24.3748231461435,24.41943903663648,eV
27789.26280799,ritz_wl_vac_nm,2401.5,1/s,AAA,1s.8g,3G,4,1s.9h,3H*,4,24.3748231461435,24.41943901065559,eV
27789.29874909,ritz_wl_vac_nm,1832.0,1/s,AA,1s.8g,3G,5,1s.9h,1H*,5,24.374823229828,24.41943903663648,eV
27789.30838501,ritz_wl_vac_nm,92500.0,1/s,AAA,1s.8g,3G,4,1s.9h,3H*,5,24.3748231461435,24.41943893748148,eV
27789.31493149,ritz_wl_vac_nm,46.651,1/s,AAA,1s.8g,3G,5,1s.9h,3H*,4,24.374823229828,24.41943901065559,eV
27789.33661641,ritz_wl_vac_nm,94468.0,1/s,AAA,1s.8g,3G,5,1s.9h,3H*,6,24.374823229828,24.41943897584046,eV
27789.36050868,ritz_wl_vac_nm,1947.0,1/s,AAA,1s.8g,3G,5,1s.9h,3H*,5,24.374823229828,24.41943893748148,eV
27789.36241181,ritz_wl_vac_nm,89803.0,1/s,AAA,1s.8g,3G,3,1s.9h,3H*,4,24.3748233060576,24.41943901065559,eV
27789.37831257,ritz_wl_vac_nm,92633.0,1/s,AAA,1s.8g,1G,4,1s.9h,1H*,5,24.3748233575671,24.41943903663648,eV
27789.39449507,ritz_wl_vac_nm,2217.0,1/s,AA,1s.8g,1G,4,1s.9h,3H*,4,24.3748233575671,24.41943901065559,eV
27789.44007252,ritz_wl_vac_nm,20.63,1/s,AA,1s.8g,1G,4,1s.9h,3H*,5,24.3748233575671,24.41943893748148,eV
27791.13522603,ritz_wl_vac_nm,2.656,1/s,AA,1s.8h,3H*,5,1s.9i,1I,6,24.37482704046834,24.41943989900212,eV
27791.14735922,ritz_wl_vac_nm,2083.3,1/s,AAA,1s.8h,3H*,5,1s.9i,3I,5,24.37482704046834,24.41943987952483,eV
27791.16924896,ritz_wl_vac_nm,1667.0,1/s,AA,1s.8h,3H*,6,1s.9i,1I,6,24.37482709508499,24.41943989900212,eV
